event_id,hour,src_country,bytes_out,request_rate,failed_logins,is_anomaly
E807305,12,RU,1954.14,27.52,0,0
E807306,5,RU,6078.81,27.62,1,0
E807307,12,IN,114428.62,56.4,20,1
E807308,20,IN,3993.07,36.51,0,0
E807309,11,RU,6382.05,0.86,0,0
E807310,4,DE,10924.37,25.74,0,0
E807311,3,IN,9357.17,7.72,0,0
E807312,12,IN,5976.36,23.92,0,0
E807313,18,IN,4179.84,12.95,0,0
E807314,20,GB,3102.87,1.74,1,0
E807315,23,SG,9682.3,21.44,0,0
E807316,7,IN,2416.62,13.08,0,0
E807317,11,BR,3685.48,39.93,0,0
E807318,0,GB,4504.75,11.35,0,0
E807319,3,IN,5128.21,29.7,0,0
E807320,10,IN,3169.8,16.13,1,0
E807321,17,RU,2062.78,41.63,0,0
E807322,1,RU,11952.5,10.16,1,0
E807323,2,US,7623.76,18.5,0,0
E807324,8,BR,7482.46,49.06,0,0
E807325,16,US,3662.46,29.44,0,0
E807326,7,DE,6102.16,15.59,1,0
E807327,9,BR,1932.76,25.38,0,0
E807328,20,DE,5531.53,74.32,0,0
E807329,23,US,3550.55,37.45,1,0
E807330,3,BR,6868.62,47.83,0,0
E807331,4,IN,3622.98,16.98,0,0
E807332,1,GB,3629.15,39.55,1,0
E807333,14,IN,9163.76,19.51,0,0
E807334,14,IN,26966.31,121.72,23,1
E807335,7,DE,6857.84,8.56,0,0
E807336,0,IN,3816.65,30.82,1,0
E807337,2,IN,9992.58,14.85,0,0
E807338,9,GB,2108.31,27.16,1,0
E807339,1,US,5055.94,6.71,0,0
E807340,11,IN,7643.65,64.7,1,0
E807341,2,US,4248.39,14.31,1,0
E807342,1,IN,5235.56,20.64,0,0
E807343,16,US,2976.21,19.92,0,0
E807344,11,US,1716.13,4.58,0,0
E807345,3,IN,1790.63,63.56,1,0
E807346,2,IN,10226.81,2.71,2,0
E807347,1,IN,3254.4,22.98,0,0
E807348,22,US,4302.72,11.76,0,0
E807349,9,BR,5102.22,5.43,0,0
E807350,18,SG,8477.3,15.05,0,0
E807351,0,IN,11631.34,10.49,1,0
E807352,18,IN,10280.68,42.85,0,0
E807353,9,IN,8272.65,9.15,0,0
E807354,4,IN,8638.9,16.94,0,0
E807355,9,GB,5321.03,4.53,0,0
E807356,3,GB,13071.24,28.08,0,0
E807357,18,IN,73292.35,13.55,22,1
E807358,1,IN,7033.67,31.23,1,0
E807359,16,IN,6498.54,10.03,0,0
E807360,3,DE,5373.38,9.58,0,0
E807361,19,IN,3329.65,17.83,0,0
E807362,11,RU,5452.68,53.93,0,0
E807363,7,RU,13729.28,17.79,1,0
E807364,0,GB,9422.07,21.64,0,0
E807365,3,GB,8252.35,14.36,1,0
E807366,18,GB,6011.06,31.81,0,0
E807367,13,IN,3335.24,2.71,1,0
E807368,2,US,2888.69,6.69,1,0
E807369,4,IN,3148.49,22.62,0,0
E807370,21,IN,7414.15,35.66,0,0
E807371,4,IN,3236.49,12.95,0,0
E807372,5,RU,32270.67,78.17,17,1
E807373,16,IN,4530.85,8.23,0,0
E807374,2,RU,4666.71,20.93,0,0
E807375,9,IN,12394.72,5.13,0,0
E807376,2,IN,12902.66,43.3,0,0
E807377,7,US,4326.57,21.61,0,0
E807378,15,RU,1651.25,28.43,1,0
E807379,16,US,2639.44,11.93,0,0
E807380,9,BR,3467.26,45.18,1,0
E807381,19,IN,5507.62,35.11,0,0
E807382,13,GB,13169.34,49.96,0,0
E807383,7,BR,2998.84,17.96,0,0
E807384,17,DE,5441.69,18.45,0,0
E807385,7,IN,4005.67,21.19,0,0
E807386,3,IN,8145.98,31.35,0,0
E807387,4,US,10067.37,9.96,0,0
E807388,16,IN,7440.05,18.38,0,0
E807389,13,IN,2253.32,15.52,0,0
E807390,21,IN,4423.6,47.77,0,0
E807391,14,IN,35011.89,95.46,6,1
E807392,9,IN,1730.94,18.5,0,0
E807393,23,SG,5861.0,23.95,0,0
E807394,20,IN,4565.58,25.16,1,0
E807395,19,US,4855.37,27.91,1,0
E807396,11,DE,4327.37,18.56,0,0
E807397,23,IN,2116.59,20.67,0,0
E807398,18,US,26910.08,220.19,8,1
E807399,12,US,10446.09,20.62,0,0
E807400,22,IN,29194.2,20.14,12,1
E807401,9,IN,129503.14,32.91,10,1
E807402,12,US,4018.47,17.72,0,0
E807403,0,GB,12094.77,13.12,0,0
E807404,1,IN,9531.62,10.15,0,0
E807405,2,IN,6082.58,20.54,0,0
E807406,13,IN,4356.6,40.14,1,0
E807407,5,RU,6739.49,35.4,0,0
E807408,11,US,7953.12,82.89,0,0
E807409,11,IN,11316.29,12.45,0,0
E807410,16,US,4990.5,13.59,0,0
E807411,9,SG,6139.87,58.32,1,0
E807412,12,DE,4527.14,58.52,0,0
E807413,5,IN,14051.46,34.88,0,0
E807414,10,US,14598.91,62.35,0,0
E807415,23,US,21527.39,14.42,0,0
E807416,6,IN,5848.37,34.09,0,0
E807417,16,RU,3966.67,29.96,0,0
E807418,6,IN,5658.64,10.85,0,0
E807419,11,DE,9250.43,20.41,1,0
E807420,5,IN,7802.89,18.53,0,0
E807421,18,GB,4478.85,37.74,0,0
E807422,19,IN,1639.45,52.53,4,0
E807423,8,US,6857.37,4.27,1,0
E807424,15,DE,14325.16,23.7,0,0
E807425,12,SG,10214.9,49.57,0,0
E807426,23,BR,7808.22,15.98,0,0
E807427,11,DE,5282.56,21.69,1,0
E807428,4,IN,3591.82,50.38,0,0
E807429,17,IN,2356.75,16.27,0,0
E807430,15,RU,6834.77,19.11,0,0
E807431,13,IN,2957.01,27.76,0,0
E807432,9,IN,15531.92,71.05,0,0
E807433,6,IN,10997.54,37.14,0,0
E807434,15,DE,6872.53,27.9,0,0
E807435,23,RU,3985.17,76.78,0,0
E807436,12,IN,4474.87,12.4,0,0
E807437,14,IN,7591.14,52.74,0,0
E807438,7,US,12266.92,54.97,0,0
E807439,7,IN,5130.78,2.09,0,0
E807440,0,DE,6267.92,8.37,0,0
E807441,17,IN,4489.52,20.24,0,0
E807442,3,IN,8746.11,15.59,0,0
E807443,0,IN,4805.46,19.08,0,0
E807444,21,SG,4428.18,62.5,1,0
E807445,16,IN,3236.29,6.11,0,0
E807446,0,IN,3753.68,35.48,0,0
E807447,15,IN,4649.47,44.29,1,0
E807448,2,IN,5035.96,22.56,1,0
E807449,6,IN,4520.05,2.59,0,0
E807450,7,SG,1726.8,12.67,2,0
E807451,14,SG,15999.26,8.68,0,0
E807452,14,BR,5134.37,5.88,1,0
E807453,9,IN,2786.67,64.13,0,0
E807454,5,US,5389.82,62.84,0,0
E807455,11,BR,4619.67,9.29,0,0
E807456,9,IN,12422.27,13.53,0,0
E807457,11,US,4776.39,53.03,0,0
E807458,6,US,4574.61,35.99,1,0
E807459,2,DE,5567.34,29.61,1,0
E807460,10,US,3226.98,9.05,2,0
E807461,18,RU,2951.2,11.1,0,0
E807462,23,IN,5514.46,52.09,0,0
E807463,3,US,4042.19,47.22,1,0
E807464,10,US,4940.7,37.59,0,0
E807465,20,IN,21884.58,54.44,14,1
E807466,23,IN,6193.92,13.94,0,0
E807467,14,US,2204.18,8.02,0,0
E807468,23,US,10160.81,29.77,0,0
E807469,7,IN,8145.31,61.43,0,0
E807470,16,BR,5064.55,16.43,0,0
E807471,14,RU,4980.57,4.99,0,0
E807472,21,IN,7995.78,42.01,0,0
E807473,11,SG,2933.67,19.64,0,0
E807474,14,SG,6667.92,33.82,1,0
E807475,5,US,7072.97,2.48,0,0
E807476,3,US,11244.41,1.77,0,0
E807477,9,IN,14519.75,42.47,1,0
E807478,2,DE,7356.36,13.98,0,0
E807479,13,SG,26414.04,6.31,1,0
E807480,6,IN,3413.56,20.72,0,0
E807481,6,IN,6876.34,13.48,1,0
E807482,2,IN,14476.32,22.66,1,0
E807483,11,IN,5782.9,17.11,1,0
E807484,13,GB,5371.49,27.52,0,0
E807485,19,GB,4104.22,11.21,2,0
E807486,20,IN,5243.78,44.67,0,0
E807487,21,US,3325.63,59.51,0,0
E807488,13,IN,6738.78,23.92,0,0
E807489,21,GB,2407.03,48.96,0,0
E807490,3,IN,1482.06,10.0,0,0
E807491,3,US,6802.97,15.88,0,0
E807492,20,US,10239.45,56.87,2,0
E807493,8,IN,6090.41,21.32,0,0
E807494,10,DE,5054.18,7.36,0,0
E807495,12,GB,13578.76,9.03,0,0
E807496,5,US,6942.63,20.07,0,0
E807497,6,IN,3311.3,12.5,0,0
E807498,17,IN,8198.51,9.33,1,0
E807499,19,DE,1526.02,7.54,1,0
E807500,13,SG,5395.39,9.39,0,0
E807501,15,US,5090.52,18.2,0,0
E807502,10,IN,11681.36,10.11,0,0
E807503,9,IN,6149.61,28.38,0,0
E807504,15,RU,8212.46,42.85,1,0
E807505,21,IN,3175.61,6.66,0,0
E807506,14,IN,9295.0,28.7,0,0
E807507,8,IN,3057.8,24.52,0,0
E807508,3,IN,5860.5,24.07,1,0
E807509,7,DE,6522.66,8.33,1,0
E807510,19,IN,9644.43,25.21,0,0
E807511,10,IN,5768.17,21.29,0,0
E807512,14,IN,1755.88,23.12,0,0
E807513,6,BR,5365.22,35.83,1,0
E807514,19,IN,2859.62,36.54,0,0
E807515,0,GB,8889.82,22.7,0,0
E807516,1,DE,6915.39,9.05,1,0
E807517,15,IN,6419.41,58.61,1,0
E807518,5,RU,2240.39,47.18,1,0
E807519,15,IN,2598.86,19.38,1,0
E807520,14,IN,13537.55,29.51,0,0
E807521,5,GB,9556.35,0.84,0,0
E807522,21,IN,70239.9,133.94,24,1
E807523,14,IN,2364.9,37.3,0,0
E807524,7,US,14069.14,86.77,0,0
E807525,2,IN,9853.22,33.36,0,0
E807526,12,SG,4510.58,15.11,0,0
E807527,13,IN,7636.04,24.32,0,0
E807528,0,IN,9935.45,19.05,1,0
E807529,23,US,23117.8,22.89,18,1
E807530,11,SG,19394.62,83.74,0,0
E807531,22,BR,5911.83,10.17,0,0
E807532,9,IN,4148.19,22.42,0,0
E807533,17,IN,6351.86,16.94,0,0
E807534,8,IN,4197.52,5.45,0,0
E807535,1,US,2691.57,4.36,0,0
E807536,23,BR,11973.02,36.83,0,0
E807537,4,US,11401.84,4.97,1,0
E807538,0,IN,11059.07,5.0,0,0
E807539,22,IN,2294.17,14.49,1,0
E807540,12,US,2940.96,19.53,0,0
E807541,14,SG,1990.32,5.77,0,0
E807542,9,IN,5253.3,3.21,0,0
E807543,8,IN,6714.3,7.74,1,0
E807544,6,IN,6038.87,10.26,0,0
E807545,20,IN,5230.05,18.28,0,0
E807546,6,RU,4479.71,47.16,0,0
E807547,4,RU,5254.11,40.04,1,0
E807548,0,US,7897.38,20.86,0,0
E807549,15,RU,5868.0,16.56,0,0
E807550,23,IN,3821.14,43.25,0,0
E807551,11,IN,17384.13,3.23,0,0
E807552,5,SG,5177.78,40.8,2,0
E807553,17,IN,9564.45,8.13,0,0
E807554,4,IN,6668.75,42.34,1,0
E807555,21,IN,16669.77,12.27,1,0
E807556,3,GB,7935.91,28.12,0,0
E807557,16,US,6203.0,8.88,0,0
E807558,18,RU,4799.55,27.2,1,0
E807559,21,DE,7278.74,83.71,0,0
E807560,12,SG,3965.24,34.97,1,0
E807561,4,IN,3139.25,23.86,2,0
E807562,7,DE,2379.3,26.33,0,0
E807563,18,IN,6909.39,69.45,0,0
E807564,17,SG,7205.07,6.75,0,0
E807565,6,IN,7909.91,37.11,1,0
E807566,2,SG,4772.77,29.83,0,0
E807567,1,US,4332.39,22.65,1,0
E807568,21,US,13735.47,21.79,0,0
E807569,3,US,7227.49,38.21,0,0
E807570,22,GB,6359.29,9.6,0,0
E807571,20,IN,6105.55,42.14,0,0
E807572,9,BR,4553.34,32.74,2,0
E807573,4,SG,4894.36,60.11,0,0
E807574,5,US,1952.41,10.75,2,0
E807575,2,IN,5429.29,32.88,0,0
E807576,13,SG,5251.97,35.82,0,0
E807577,11,IN,7760.86,66.41,0,0
E807578,14,IN,18876.83,4.84,0,0
E807579,19,IN,7673.37,36.88,0,0
E807580,12,DE,5284.84,14.41,0,0
E807581,19,SG,3489.0,25.36,0,0
E807582,20,SG,5099.35,39.07,0,0
E807583,6,DE,5766.9,14.5,0,0
E807584,18,SG,4352.88,14.58,1,0
E807585,18,US,4391.36,58.52,1,0
E807586,10,GB,4555.21,53.69,0,0
E807587,18,IN,6626.61,17.13,0,0
E807588,7,SG,4532.19,22.36,1,0
E807589,16,IN,8024.01,16.01,0,0
E807590,10,IN,9947.31,10.77,0,0
E807591,12,IN,6973.49,35.31,0,0
E807592,9,US,14147.32,32.71,0,0
E807593,4,GB,3661.4,10.33,0,0
E807594,19,GB,5875.76,7.79,0,0
E807595,21,IN,2170.45,44.46,2,0
E807596,20,BR,8081.8,38.92,0,0
E807597,13,US,2752.53,24.93,2,0
E807598,4,IN,18729.15,36.91,7,1
E807599,23,DE,8477.22,21.52,0,0
E807600,13,DE,5955.87,34.35,0,0
E807601,3,US,7337.52,25.03,0,0
E807602,6,US,3507.6,10.18,0,0
E807603,4,IN,3620.97,20.3,0,0
E807604,16,IN,12874.06,28.22,0,0
E807605,14,US,6244.36,48.59,0,0
E807606,1,RU,9078.06,19.28,2,0
E807607,18,GB,5151.93,65.59,0,0
E807608,0,BR,6943.17,11.47,0,0
E807609,9,IN,6205.83,16.35,0,0
E807610,11,IN,6360.57,37.55,0,0
E807611,9,IN,3212.45,13.1,1,0
E807612,10,RU,5017.94,30.19,0,0
E807613,2,IN,3702.65,21.24,2,0
E807614,6,GB,5100.85,30.02,0,0
E807615,7,IN,4097.74,44.92,0,0
E807616,12,IN,16669.06,45.84,0,0
E807617,9,IN,14267.22,39.79,0,0
E807618,15,US,7675.33,9.14,0,0
E807619,1,US,2901.46,8.46,0,0
E807620,4,IN,4873.91,41.94,2,0
E807621,0,SG,11797.4,40.37,0,0
E807622,7,IN,6430.26,13.85,0,0
E807623,7,US,5423.16,15.35,0,0
E807624,9,US,6371.75,16.14,1,0
E807625,19,BR,2759.0,9.38,0,0
E807626,16,IN,2652.69,20.27,0,0
E807627,10,RU,9313.86,20.49,0,0
E807628,17,DE,10320.7,34.51,0,0
E807629,17,GB,6055.27,43.03,0,0
E807630,7,IN,2324.0,11.14,0,0
E807631,18,US,5189.13,43.01,0,0
E807632,22,GB,2340.86,3.67,0,0
E807633,23,US,4562.52,18.12,0,0
E807634,23,SG,7437.02,18.97,0,0
E807635,4,US,6123.83,15.71,1,0
E807636,12,DE,4743.35,26.64,0,0
E807637,3,SG,4578.61,8.34,0,0
E807638,18,IN,7515.05,34.38,1,0
E807639,8,IN,5718.8,22.99,1,0
E807640,23,IN,3901.14,31.84,0,0
E807641,9,IN,6008.47,56.68,0,0
E807642,14,US,3978.14,28.46,1,0
E807643,22,RU,44978.46,60.96,15,1
E807644,21,IN,18407.62,36.06,0,0
E807645,3,IN,3816.6,15.12,0,0
E807646,14,IN,2518.02,3.71,0,0
E807647,2,US,9160.75,131.77,0,0
E807648,9,SG,4842.51,28.54,1,0
E807649,9,US,4264.48,8.83,0,0
E807650,17,GB,5290.95,34.79,0,0
E807651,5,US,3371.44,19.7,0,0
E807652,0,BR,6008.95,37.79,0,0
E807653,15,RU,2881.76,15.99,0,0
E807654,0,US,4034.37,85.24,0,0
E807655,0,GB,2310.41,16.92,1,0
E807656,22,IN,2968.46,20.22,0,0
E807657,1,BR,8404.31,3.47,0,0
E807658,12,IN,5311.82,12.4,1,0
E807659,2,GB,5914.78,37.45,0,0
E807660,18,RU,10367.75,21.48,1,0
E807661,20,IN,6248.88,65.64,1,0
E807662,19,IN,12005.88,19.68,0,0
E807663,20,DE,4134.35,6.86,0,0
E807664,14,IN,3404.76,15.4,0,0
E807665,17,SG,3473.35,12.57,0,0
E807666,0,RU,11875.16,9.5,0,0
E807667,17,IN,3308.75,40.65,0,0
E807668,4,BR,1767.29,32.71,0,0
E807669,17,IN,5137.65,14.48,0,0
E807670,11,IN,3588.99,17.77,0,0
E807671,3,IN,3150.08,50.29,1,0
E807672,3,US,3126.68,22.53,0,0
E807673,3,IN,3307.49,41.37,0,0
E807674,6,SG,2653.18,9.82,0,0
E807675,19,US,6718.96,14.44,0,0
E807676,12,RU,5413.24,12.8,0,0
E807677,4,DE,4557.03,9.24,1,0
E807678,10,IN,3613.84,40.48,0,0
E807679,7,IN,3394.19,26.2,0,0
E807680,9,RU,4135.19,16.31,0,0
E807681,7,SG,6422.31,25.34,1,0
E807682,16,IN,5265.2,38.74,0,0
E807683,1,BR,8822.49,5.26,0,0
E807684,22,SG,4679.68,16.55,0,0
E807685,9,IN,3786.05,3.91,2,0
E807686,11,IN,17602.96,27.28,0,0
E807687,15,IN,3128.37,34.6,0,0
E807688,14,IN,2918.64,10.82,0,0
E807689,11,IN,3510.42,43.35,0,0
E807690,2,IN,2468.47,18.55,0,0
E807691,6,RU,4981.81,36.46,0,0
E807692,2,IN,15474.95,9.88,1,0
E807693,3,IN,7478.58,26.39,0,0
E807694,8,IN,6464.72,24.01,1,0
E807695,20,IN,5356.96,16.43,0,0
E807696,8,IN,1904.62,34.72,1,0
E807697,4,DE,11182.47,17.76,0,0
E807698,6,IN,2919.9,10.29,0,0
E807699,1,US,4169.91,15.86,1,0
E807700,9,IN,15638.41,17.35,0,0
E807701,9,BR,23353.61,26.54,0,0
E807702,8,IN,4058.49,37.91,0,0
E807703,9,BR,4971.29,18.05,0,0
E807704,8,RU,1897.81,14.75,0,0
E807705,1,RU,3900.71,49.98,0,0
E807706,18,IN,9667.97,33.4,0,0
E807707,18,US,4526.85,41.42,1,0
E807708,9,RU,4284.72,15.78,0,0
E807709,17,IN,14085.77,4.32,1,0
E807710,11,RU,4760.81,24.4,1,0
E807711,13,IN,6420.43,4.75,0,0
E807712,16,IN,5196.03,8.22,3,0
E807713,19,US,3531.0,9.28,0,0
E807714,21,IN,12149.09,10.25,0,0
E807715,1,IN,4729.21,20.38,0,0
E807716,16,US,8666.63,41.68,0,0
E807717,6,US,5154.45,4.96,0,0
E807718,16,IN,5416.97,39.84,0,0
E807719,14,DE,19111.56,203.94,14,1
E807720,23,SG,9654.53,51.96,0,0
E807721,0,IN,49554.29,278.06,22,1
E807722,13,US,3652.78,3.52,1,0
E807723,11,IN,20869.73,17.5,0,0
E807724,5,IN,3830.28,19.82,1,0
E807725,8,IN,4352.69,16.37,0,0
E807726,2,RU,17444.83,40.08,1,0
E807727,17,US,10376.55,22.6,0,0
E807728,22,RU,10602.08,39.49,0,0
E807729,19,IN,8671.03,32.41,0,0
E807730,10,IN,2608.49,20.84,0,0
E807731,2,IN,5788.95,18.73,1,0
E807732,14,US,5470.72,12.1,1,0
E807733,6,DE,19765.93,69.28,19,1
E807734,9,IN,10963.68,15.13,0,0
E807735,14,IN,2027.24,11.64,3,0
E807736,21,US,2991.41,0.47,0,0
E807737,22,BR,21754.89,17.96,0,0
E807738,18,US,6279.33,17.5,0,0
E807739,22,DE,2411.91,2.2,0,0
E807740,2,IN,1645.49,29.15,0,0
E807741,8,DE,6507.58,4.7,1,0
E807742,19,BR,3797.34,10.58,0,0
E807743,13,US,7026.68,1.97,0,0
E807744,10,RU,1634.76,15.53,0,0
E807745,11,IN,28619.8,50.16,24,1
E807746,20,SG,6599.41,10.09,1,0
E807747,17,GB,3734.64,13.1,0,0
E807748,14,IN,8775.33,17.75,2,0
E807749,3,IN,6030.52,3.51,0,0
E807750,6,IN,3803.02,8.68,0,0
E807751,23,IN,4726.42,26.42,1,0
E807752,13,IN,3853.61,19.7,0,0
E807753,12,GB,4174.27,5.77,1,0
E807754,9,DE,2593.37,22.91,0,0
E807755,12,SG,6258.07,56.87,0,0
E807756,19,IN,3020.1,44.44,0,0
E807757,18,US,2645.09,5.75,0,0
E807758,3,IN,52265.15,114.81,21,1
E807759,9,RU,10327.86,23.87,0,0
E807760,22,IN,8544.34,19.97,1,0
E807761,7,IN,7814.48,12.89,0,0
E807762,14,IN,8859.27,5.45,1,0
E807763,5,IN,5184.18,23.7,0,0
E807764,2,IN,10080.05,43.64,0,0
E807765,0,DE,34605.34,71.33,22,1
E807766,23,GB,7470.69,39.85,1,0
E807767,23,IN,6413.08,16.05,0,0
E807768,23,DE,6783.57,7.93,0,0
E807769,5,US,3856.68,12.83,0,0
E807770,6,IN,2047.86,36.06,0,0
E807771,7,GB,3908.37,22.75,0,0
E807772,17,IN,11241.04,30.36,1,0
E807773,13,SG,6983.73,9.89,0,0
E807774,21,RU,5627.59,12.9,0,0
E807775,22,IN,8194.4,11.91,0,0
E807776,4,DE,5657.85,25.22,1,0
E807777,12,GB,4474.04,30.15,0,0
E807778,8,US,3765.81,12.61,1,0
E807779,0,IN,2661.1,4.36,0,0
E807780,1,RU,7557.12,12.27,0,0
E807781,13,RU,3958.55,11.92,1,0
E807782,15,BR,5253.16,57.12,0,0
E807783,13,US,4425.88,24.8,1,0
E807784,1,IN,3076.66,3.58,0,0
E807785,3,RU,15469.87,38.93,0,0
E807786,21,IN,12663.95,25.76,1,0
E807787,0,IN,16813.72,2.8,0,0
E807788,12,IN,7544.22,25.65,0,0
E807789,5,BR,4108.33,24.77,0,0
E807790,9,IN,6315.57,27.39,0,0
E807791,11,US,7475.7,45.88,0,0
E807792,4,US,6906.97,34.31,0,0
E807793,23,IN,9979.48,75.42,8,1
E807794,0,IN,3629.91,45.53,1,0
E807795,16,IN,2570.32,27.79,0,0
E807796,20,US,1769.56,2.68,1,0
E807797,14,IN,14330.66,14.29,0,0
E807798,2,SG,4657.66,12.2,0,0
E807799,14,IN,5254.06,36.42,1,0
E807800,20,IN,4515.85,2.81,1,0
E807801,18,IN,8776.7,49.99,14,1
E807802,22,DE,7239.88,10.28,0,0
E807803,0,RU,8280.03,8.62,0,0
E807804,11,IN,4854.58,22.84,0,0
E807805,7,IN,7901.13,21.75,0,0
E807806,2,IN,12299.96,37.29,1,0
E807807,3,IN,4547.94,2.62,0,0
E807808,5,IN,2709.76,18.62,0,0
E807809,22,IN,9595.18,15.2,0,0
E807810,4,US,7916.56,10.15,0,0
E807811,14,IN,7385.24,28.35,0,0
E807812,18,IN,1346.63,3.5,0,0
E807813,12,IN,7625.13,38.29,1,0
E807814,3,IN,8413.38,27.87,3,0
E807815,4,IN,5524.09,9.28,1,0
E807816,20,BR,2014.48,62.05,0,0
E807817,17,IN,3338.28,21.22,0,0
E807818,1,IN,6940.83,17.0,1,0
E807819,2,IN,8183.75,23.5,0,0
E807820,0,SG,2953.08,42.85,0,0
E807821,4,IN,4031.85,25.75,0,0
E807822,15,US,3116.37,55.83,1,0
E807823,4,IN,16893.48,16.28,0,0
E807824,8,IN,2239.65,93.01,1,0
E807825,1,US,7142.15,15.22,0,0
E807826,14,IN,13532.99,44.94,0,0
E807827,21,GB,15099.79,27.22,0,0
E807828,9,IN,20752.35,2.2,0,0
E807829,13,IN,10925.79,20.42,0,0
E807830,12,BR,9839.3,7.54,0,0
E807831,2,US,6516.06,28.44,0,0
E807832,10,GB,4950.82,42.73,2,0
E807833,2,IN,7100.05,16.3,0,0
E807834,17,IN,4398.27,6.83,0,0
E807835,12,GB,2092.75,2.96,1,0
E807836,21,US,9386.17,8.63,1,0
E807837,16,BR,14366.19,24.94,0,0
E807838,15,US,3469.1,47.37,0,0
E807839,0,IN,4766.13,34.38,1,0
E807840,8,IN,16771.34,10.04,0,0
E807841,21,IN,6677.99,10.47,0,0
E807842,6,IN,4177.84,20.73,0,0
E807843,10,US,4404.58,24.63,0,0
E807844,7,IN,2823.99,44.76,0,0
E807845,9,IN,6919.87,12.83,0,0
E807846,8,US,3091.07,32.5,0,0
E807847,3,DE,11620.66,23.63,0,0
E807848,17,DE,5849.63,9.22,2,0
E807849,2,IN,2525.89,42.95,1,0
E807850,15,IN,4558.83,31.78,1,0
E807851,20,RU,4937.46,15.46,0,0
E807852,19,IN,5131.09,101.84,1,0
E807853,10,IN,2311.78,5.82,1,0
E807854,14,DE,10081.98,9.87,1,0
E807855,12,SG,4263.89,10.9,0,0
E807856,21,RU,9401.51,53.41,0,0
E807857,19,BR,4198.19,28.53,0,0
E807858,19,IN,27140.78,88.17,24,1
E807859,12,IN,56895.96,65.28,17,1
E807860,9,IN,3254.47,13.55,0,0
E807861,21,GB,7332.52,27.78,1,0
E807862,6,US,2430.92,14.01,0,0
E807863,13,IN,6568.15,4.79,0,0
E807864,2,US,12220.22,10.09,1,0
E807865,0,BR,4020.34,16.53,0,0
E807866,15,US,4730.67,9.99,0,0
E807867,1,DE,7507.65,9.22,0,0
E807868,20,IN,1395.37,60.71,0,0
E807869,7,IN,5071.2,16.69,0,0
E807870,9,GB,5110.56,9.54,1,0
E807871,5,IN,1871.42,32.17,1,0
E807872,22,IN,9603.38,76.71,0,0
E807873,3,IN,3342.29,15.75,0,0
E807874,4,IN,4812.45,38.38,0,0
E807875,22,IN,3755.2,61.73,1,0
E807876,16,DE,4264.75,25.67,1,0
E807877,6,IN,9621.83,20.01,0,0
E807878,3,IN,5416.47,30.51,0,0
E807879,9,DE,3771.12,8.77,0,0
E807880,22,RU,8789.08,24.83,0,0
E807881,3,SG,2945.53,26.37,0,0
E807882,11,DE,5036.59,29.41,0,0
E807883,11,SG,4440.06,60.41,0,0
E807884,22,DE,2630.87,29.74,0,0
E807885,19,SG,2568.9,24.04,0,0
E807886,9,IN,5532.44,80.72,0,0
E807887,4,SG,3065.57,8.38,0,0
E807888,22,US,10020.97,7.34,0,0
E807889,0,SG,6267.61,27.28,0,0
E807890,21,US,6868.58,12.86,0,0
E807891,20,BR,3265.89,14.47,0,0
E807892,20,IN,7528.6,14.96,2,0
E807893,1,RU,3273.71,16.62,1,0
E807894,11,IN,3639.99,62.06,0,0
E807895,14,DE,2300.89,26.14,2,0
E807896,3,BR,5487.17,2.61,0,0
E807897,11,IN,8374.84,15.21,0,0
E807898,11,IN,4974.0,17.08,1,0
E807899,10,RU,4043.4,7.07,0,0
E807900,12,IN,3469.89,15.78,0,0
E807901,3,US,2664.31,54.54,0,0
E807902,15,IN,65144.29,128.22,7,1
E807903,23,RU,7029.03,57.61,0,0
E807904,16,IN,7410.96,95.72,0,0
E807905,1,IN,14672.23,7.76,0,0
E807906,5,RU,5393.51,2.82,2,0
E807907,10,IN,8060.48,15.38,1,0
E807908,9,BR,2892.91,43.13,1,0
E807909,14,IN,4669.15,4.99,0,0
E807910,17,GB,4163.67,3.79,0,0
E807911,10,IN,3185.92,13.98,1,0
E807912,13,GB,7897.66,14.33,0,0
E807913,2,US,6230.82,20.74,0,0
E807914,15,DE,4996.78,12.74,0,0
E807915,23,IN,5386.52,8.37,2,0
E807916,23,IN,5466.33,13.23,0,0
E807917,9,DE,3922.22,7.17,0,0
E807918,0,IN,2695.33,22.37,0,0
E807919,5,IN,4780.25,56.78,0,0
E807920,16,RU,5906.33,11.88,0,0
E807921,1,RU,8429.01,51.8,1,0
E807922,11,BR,5116.25,18.12,0,0
E807923,11,BR,29411.21,73.08,18,1
E807924,19,SG,3062.24,64.94,0,0
E807925,5,IN,5004.57,32.15,0,0
E807926,7,IN,3513.39,52.77,0,0
E807927,12,RU,5548.93,33.76,0,0
E807928,23,SG,25711.36,10.78,0,0
E807929,0,IN,7657.05,13.31,0,0
E807930,3,SG,2539.58,4.58,0,0
E807931,22,IN,3574.98,15.89,1,0
E807932,14,IN,9752.74,6.74,1,0
E807933,23,IN,7450.39,6.36,0,0
E807934,15,US,17302.49,30.58,0,0
E807935,20,IN,6373.11,7.41,0,0
E807936,22,US,6549.22,9.98,0,0
E807937,5,US,8112.04,15.79,1,0
E807938,16,US,1512.68,5.12,0,0
E807939,18,DE,4527.55,17.46,0,0
E807940,14,DE,104590.39,484.8,22,1
E807941,19,BR,7638.5,11.49,0,0
E807942,6,BR,9981.06,5.69,0,0
E807943,13,US,11298.93,7.0,1,0
